"Date","Rt","lower","upper"
2021-04-27,0.830920470423262,0.727467998673052,0.949084811191422
2021-04-28,0.944930686013651,0.827286049942203,1.07930503775884
2021-04-29,1.0433477375448,0.913450420475126,1.19171711681259
2021-04-30,1.12416045448489,0.984204753127644,1.28401811047114
2021-05-01,1.12741167051313,0.987055017704002,1.28772667380369
2021-05-02,1.19372547733849,1.04511618988784,1.36346611892017
2021-05-03,1.27516199788416,1.11641610366779,1.45648035307433
